Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,20987360,2026-04-29 21:30:00,97.6,10.0,"Really friendly and attentive, she came over right when we needed her for more drinks, helped us set up a tab and get settled really easily. She was chatty and talked us through whether we had played certain games yet and just generally made it a chill vibe",
FC Oxford,20987360,2026-04-29 21:30:00,97.6,10.0,Solid time for my partners birthday,
FC Oxford,20987365,2026-04-29 21:00:00,91.7,8.0,It was fun!,
FC Oxford,20987365,2026-04-29 21:00:00,91.7,8.0,Jas,
FC Oxford,20987365,2026-04-29 21:00:00,91.7,8.0,Jas was super friendly and always wanted to help.,
FC Oxford,20987366,2026-04-29 21:00:00,100.0,10.0,Been here a few times and staff are always really welcoming. This time was especially great and the team made us feel special.,
FC Oxford,20987366,2026-04-29 21:00:00,100.0,10.0,Jas,
FC Oxford,20987366,2026-04-29 21:00:00,100.0,10.0,Live around the area and saw it advertised at the Westgate,
FC Oxford,20987366,2026-04-29 21:00:00,100.0,10.0,"Super friendly, informative and efficient. Always has a smile and happy to help. Coming over to ask how we are doing and making sure the experience is running smoothly.",
FC Oxford,20987367,2026-04-29 20:30:00,97.6,10.0,Finn and Millie,
FC Oxford,20987367,2026-04-29 20:30:00,97.6,10.0,Friends,
FC Oxford,20987367,2026-04-29 20:30:00,97.6,10.0,Nice vibep,
FC Oxford,20987367,2026-04-29 20:30:00,97.6,10.0,Very good,
FC Oxford,20987369,2026-04-29 21:00:00,100.0,10.0,"Fun, great atmosphere, friendly amazing service, overall great ending to our night out for a friends birthday",
FC Oxford,20987369,2026-04-29 21:00:00,100.0,10.0,Jas,
FC Oxford,20987369,2026-04-29 21:00:00,100.0,10.0,"So friendly and attentive, had laughs with us and generally had an amazing personality. Jas is someone who will make your experience that much better with her service and attention to detail",
FC Oxford,20996102,2026-04-30 14:00:00,100.0,10.0,10/10,
FC Oxford,20996102,2026-04-30 14:00:00,100.0,10.0,Isaiah,
FC Oxford,20996102,2026-04-30 14:00:00,100.0,10.0,Made us feel very welcomed and made the experience great,
FC Oxford,20996322,2026-04-30 14:26:00,100.0,,Great night out and a very unique experience playing darts.,""
FC Oxford,20996625,2026-04-30 18:00:00,100.0,10.0,Conner,
FC Oxford,20996625,2026-04-30 18:00:00,100.0,10.0,He was very attentive and and friendly helping to work our way around the menu,
FC Oxford,20996625,2026-04-30 18:00:00,100.0,10.0,Very friendly atmosphere and attentive waiter,
FC Oxford,20996632,2026-04-30 18:30:00,100.0,10.0,Connor,
FC Oxford,20996632,2026-04-30 18:30:00,100.0,10.0,Connor was super fast friendly and attentive,
FC Oxford,20996632,2026-04-30 18:30:00,100.0,10.0,Fab,
FC Oxford,20996632,2026-04-30 18:30:00,100.0,10.0,very friendly team,
FC Oxford,20998024,2026-04-30 19:00:00,100.0,10.0,Connor,
FC Oxford,20998024,2026-04-30 19:00:00,100.0,10.0,he gave us really great service even when we were quite a big group and were quite loud and annoying,
FC Oxford,20998024,2026-04-30 19:00:00,100.0,10.0,we had a great time for my friend’s birthday party,
FC Oxford,20998025,2026-04-30 21:00:00,100.0,10.0,Connor,
FC Oxford,20998025,2026-04-30 21:00:00,100.0,10.0,"He’s such a wonderful staff, very helpful",
FC Oxford,20998025,2026-04-30 21:00:00,100.0,10.0,It’s very fun,
FC Oxford,20998027,2026-04-30 21:30:00,100.0,10.0,10/10,
FC Oxford,20998027,2026-04-30 21:30:00,100.0,10.0,Connor,
FC Oxford,20998027,2026-04-30 21:30:00,100.0,10.0,Excellent service,
FC Oxford,20998037,2026-04-30 20:00:00,100.0,10.0,amazing,
FC Oxford,20998037,2026-04-30 20:00:00,100.0,10.0,Amazing service,
FC Oxford,20998037,2026-04-30 20:00:00,100.0,10.0,Connor,
FC Oxford,21008112,2026-05-01 17:30:00,90.2,10.0,Jasmine,
FC Oxford,21008112,2026-05-01 17:30:00,90.2,10.0,Jasmine was fantastic,
FC Oxford,21008112,2026-05-01 17:30:00,90.2,10.0,Lovely and friendly,
FC Oxford,21008655,2026-05-01 19:00:00,100.0,10.0,Jas,
FC Oxford,21008655,2026-05-01 19:00:00,100.0,10.0,"Jas was amazing, really attentive great service - thank you for making our night!",
FC Oxford,21008655,2026-05-01 19:00:00,100.0,10.0,"Just brilliant banter, great service - made us want to come back!",
FC Oxford,21008655,2026-05-01 19:00:00,100.0,10.0,No it was great,
FC Oxford,21008740,2026-05-01 19:00:00,100.0,10.0,amazing,
FC Oxford,21008740,2026-05-01 19:00:00,100.0,10.0,If we could book peek times for groups of less than 6 😉,
FC Oxford,21008740,2026-05-01 19:00:00,100.0,10.0,Jas,
FC Oxford,21008740,2026-05-01 19:00:00,100.0,10.0,"Jas was amazing, continuously checked in on us, made sure we were ok and drinks were all topped up. We would come again!",
FC Oxford,21018259,2026-05-01 14:30:00,87.0,7.0,Can’t thank the early Friday shift enough for getting us through a traumatic event (Wendy was treated in the dart booth area 6 then taken to JR Hospital - she is ok now,
FC Oxford,21018259,2026-05-01 14:30:00,87.0,7.0,I will search them out later but during the kerfuffle at the time it was all a bit stressful.,
FC Oxford,21018259,2026-05-01 14:30:00,87.0,7.0,Jas showed us to our booth and demonstrated how to play (and getting us logged in)She was very attentive with drinks and food - the whole team were fab.,
FC Oxford,21018259,2026-05-01 14:30:00,87.0,7.0,Sadly we had a medical emergency when one of our party had a seizure (she is ok now - phew) and collapsed. The FC team were fabulous in getting support and calling the emergency services etc.,
FC Oxford,21018988,2026-05-01 14:30:00,93.5,7.0,Jess & Jas were tremendous (see above) in helping us get set up and then coping calmly with our emergency. We hope to return one day soon to finish the game!!!!!!!!!,
FC Oxford,21018988,2026-05-01 14:30:00,93.5,7.0,Jess TwydellJas Leather,
FC Oxford,21018988,2026-05-01 14:30:00,93.5,7.0,"Sadly, one of our team had a medical emergency (Wendy is ok now btw).FC staff members Jess Twydell and Jas Leather were fantastic in calling the emergency services and ensuring that we were all ok.The ambulance turned up and Wendy was taken to the JR hospital (OK now - phew).Mohammed from the Westgate security team and all of your staff were really professional and supportive (we cancelled the game and sat outside once the incident took place and we knew she was in safe hands) so thanks for everything - we actually enjoyed the time we were there.",
FC Oxford,21019751,2026-05-02 12:00:00,100.0,10.0,Great attention,
FC Oxford,21019751,2026-05-02 12:00:00,100.0,10.0,Great time and great food/drink,
FC Oxford,21019751,2026-05-02 12:00:00,100.0,10.0,Henry,
FC Oxford,21020157,2026-05-02 14:00:00,97.2,10.0,Connor,
FC Oxford,21020157,2026-05-02 14:00:00,97.2,10.0,Got us drinks,
FC Oxford,21020157,2026-05-02 14:00:00,97.2,10.0,Great team bonding,
FC Oxford,21021253,2026-05-01 19:00:00,95.1,8.0,Can’t remember,
FC Oxford,21021253,2026-05-01 19:00:00,95.1,8.0,Great engagement and service,
FC Oxford,21021253,2026-05-01 19:00:00,95.1,8.0,Great evening thanks.,
FC Oxford,21021253,2026-05-01 19:00:00,95.1,8.0,Great service all round,
FC Oxford,21021335,2026-05-02 05:30:00,95.1,10.0,Connor,
FC Oxford,21021335,2026-05-02 05:30:00,95.1,10.0,Connor was a great host and server,
FC Oxford,21021335,2026-05-02 05:30:00,95.1,10.0,Connor was very attentive,
FC Oxford,21021335,2026-05-02 05:30:00,95.1,10.0,Promote Connor,
FC Oxford,21021336,2026-05-02 17:00:00,100.0,10.0,Connor,
FC Oxford,21021336,2026-05-02 17:00:00,100.0,10.0,More healthy things on the menu for food,
FC Oxford,21021336,2026-05-02 17:00:00,100.0,10.0,Really attentive and quick service whilst playing darts,
FC Oxford,21021336,2026-05-02 17:00:00,100.0,10.0,Really lovely and frequently came to check on us for drinks whilst we played darts. Helpful with splitting the bill,
