Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Great service and really good atmosphere :),
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,Justin,
FC Oxford,20375032,2026-03-14 23:00:00,100.0,10.0,We had a really good time playing darts,
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,"",
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,"Always attentive servers, made us feel very welcome",
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,Amazing music and great games!,
FC Oxford,20375096,2026-03-14 22:00:00,100.0,10.0,"Justin, Stevie and Carol",
FC Oxford,20375297,2026-03-14 20:49:00,100.0,,"Justin at Flight Club was absolutely fantastic! Friendly, attentive, and full of great energy from the moment we arrived. He made sure everything ran smoothly and really added to the fun atmosphere. Customer service like this makes a huge difference — thanks Justin for making our visit so enjoyable. We’ll definitely be back!",""
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,"",
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Food and drink was great and we just always have fun each time we come.,
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,Through a Brookes Union event,
FC Oxford,20379859,2026-03-09 20:30:00,95.1,10.0,We sometimes waited a little bit for someone to come check on us but it was completely all compensated with the quality of service and speed of service afterward and of course by how good the food and drinks were. The whole team was really friendly! Everyone in our group had a great time and is already thinking of when to come back :),
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,"",
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Great day out,
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,Henry,
FC Oxford,20379931,2026-03-14 15:00:00,97.8,10.0,"Shoutout to Henry, he looked after us making sure we had plenty of drinks,",
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,"",
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Andrew,
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,Legend,
FC Oxford,20386836,2026-03-14 19:30:00,97.6,10.0,N/A,
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,"",
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,Conor,
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,mothers day outing,
FC Oxford,20389161,2026-03-15 20:30:00,100.0,10.0,"our server was extremely polite and on top of things, we will be back!",
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,"",
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,A lovely experience and a great atmosphere! I would highly recommended,
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Anna,
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,Attentive table service and a friendly personality I would definitely come again and will be recommending this venue,
FC Oxford,20389351,2026-03-15 18:00:00,100.0,10.0,My waiter Anna was very attentive and friendly really made a lovely experience for everyone in my party I will definitely come again from this experience and will definitely recommend,
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,"",
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,…,
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Good service,
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Isaiah,
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Isaiah is a top bloke,
FC Oxford,20402352,2026-03-16 15:30:00,96.8,10.0,Passing,
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,"",
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,"Amazing guy, great customer service",
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Isaiah,
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Isaiah was brilliant really friendly and a great member of the team. He made our visit worth it,
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Isaiah was our server and was so dedicated nothing was too much. Such an upstanding member of the team we will come back just to see him,
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,Nothing,
FC Oxford,20402357,2026-03-16 15:00:00,88.9,6.0,See you about,
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,"",
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Henry,
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,"Place was amazing, still remember how good the service was which is rare thing these days",
FC Oxford,20412883,2026-03-15 15:00:00,100.0,10.0,Was always checking in on us during our game and after. He was a great chat as well and was always making sure everything was okay,
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,"",
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Absolutely amazing,
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Justin and Connor,
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,They were just amazing,
FC Oxford,20415899,2026-03-17 22:30:00,100.0,10.0,Would always recommend to friends and family,
FC Oxford,20416206,2026-03-17 19:51:00,100.0,,"Visited a few times, it has is a great atmosphere and such a fun few hours to do with family/friends.Staff are very friendly and welcoming.We were offered extra 30 minutes x3 past our slot as they had no more booking which was great! DJ on a Saturday night played all the songs to get you dancing and enjoying the vibe!Service at the bar is spot on and fast.Have tried their pizza on the menu and can recommend them all!!",""
FC Oxford,20435500,2026-03-19 10:15:00,100.0,,"Range of games is excellent, the place is clean and tidy  good selection of drinks. we didn't eat here.person that greeted us was friendly and welcoming, we'd certainly come back.",""
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,"",
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,Great fun,
FC Oxford,20437601,2026-03-18 18:30:00,100.0,10.0,"Very good value for money … a fun, different evening",
FC Oxford,20447042,2026-03-20 10:40:00,100.0,,"Brilliant if you love darts and fun games! Staff are great, too 👍😀👌",""
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,"",
FC Oxford,20460184,2026-03-20 18:00:00,97.6,10.0,Excellent experience with great staff,
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,"",
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,"He was so lovely and welcoming, took the time to talk to us and take our order, always checking up on us to see if we needed anything else/seeing if we had a good time",
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,I had such a great time!!!! Isaiah is so lovely and was so welcoming!,
FC Oxford,20461542,2026-03-21 15:30:00,100.0,10.0,Isaiah,
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,"",
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Great,
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Isaiah,
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Isaiah was very attentive and came to refill drinks regularly,
FC Oxford,20461544,2026-03-21 19:00:00,80.6,3.0,Keep up the good work,
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,"",
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,Isaiah,
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,"Isaiah was a brilliant server, would 1000% come back if i knew he would be my server. He was extremely polite and attentive to our needs.",
FC Oxford,20462632,2026-03-21 21:00:00,100.0,10.0,"isaiah was our server for the night, he was extremely attentive and friendly. He made our night extra special! Best server ever!",
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,"",
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,Henry,
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,V quick service made sure everything was okay. He was very sweet but looked distant at time?,
FC Oxford,20462726,2026-03-21 21:00:00,100.0,10.0,V quick service never seen it like it before,
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,"",
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Fast service and really friendly,
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,Isaiah,
FC Oxford,20462760,2026-03-21 20:00:00,100.0,10.0,The service was great,
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,"",
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,Absolutely brilliant fun,
FC Oxford,20486422,2026-03-22 17:30:00,100.0,10.0,"Brilliant fun, highly recommend.",
FC Oxford,20489773,2026-03-23 17:36:00,100.0,,"What a great venue! As a dart lover I found this to be a great set up, with different dart games that were easy to follow and understand. The individual dart boards had their own quirky area. As a group of 4 people we throughly enjoyed our 90 minutes session. Pre-booking is highly advised. At £13 pp for the session we found great value for money.We shared a food platter, which was varied and delicious 😋The cocktail menu was excellent and the boys enjoyed beers and fizz.The outside rooftop area was also a nice touch, great space to chill.Whether you are a darts fan or not, this activity is such great fun.We found all the staff friendly and helpful throughout the venue. I'll definitely be returning.",""
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,"",
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Tom,
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,Was an amazing venue for a staff night out,
FC Oxford,20490257,2026-03-23 21:00:00,100.0,10.0,was very friendly,
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,"",
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,Amazing!!,
FC Oxford,20490258,2026-03-23 20:00:00,100.0,10.0,"Amazing, would recommend to my customers",
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,"",
FC Oxford,20490259,2026-03-23 21:00:00,100.0,10.0,Went for a work event all the team were fantastic and the drinks were fab,
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,"",
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Amazing all round x,
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,"Friendly, attentive and welcoming. Tom explained everything smoothly and was incredible with the service of hosting.",
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Nil.,
FC Oxford,20490261,2026-03-23 21:00:00,97.6,9.0,Tom,
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,"",
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,Absolutely loved it here,
FC Oxford,20490263,2026-03-23 21:00:00,100.0,10.0,"No comment, you guys are great, the varsity club!!!",
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,"",
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,"Amazing manager, runs a very tight yet friendly ship",
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Deals on shots ;),
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Indeed,
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,"Team were lovely, great ambience, drinks were delicious and wonderful experience all in all. Missing their handsome bartender with the nice eyelashes though",
FC Oxford,20490282,2026-03-23 21:00:00,100.0,10.0,Tom,
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,"",
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,All of the above it’s always a great experience here and the entire team is wonderful. Tom took is to our booth and Sidra served us.,
FC Oxford,20490288,2026-03-23 21:00:00,100.0,10.0,No improvements needed,
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,"",
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Had a brilliant afternoon,
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Isaiah,
FC Oxford,20500249,2026-03-24 14:30:00,100.0,10.0,Very professional & very polite,
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,"",
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Extremely friendly & made us feel welcome Explained games etc,
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Isaiah,
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Just looking around & came across you,
FC Oxford,20500275,2026-03-24 14:30:00,100.0,10.0,Very polite & friendly service,
FC Oxford,20500621,2026-03-24 16:30:00,100.0,10.0,"",
FC Oxford,20500621,2026-03-24 16:30:00,100.0,10.0,Great service and value for money,
FC Oxford,20500621,2026-03-24 16:30:00,100.0,10.0,Isaiah,
FC Oxford,20500621,2026-03-24 16:30:00,100.0,10.0,Very attentive and helpful,
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,"",
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,Can’t remember,
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,student discount,
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,Very good,
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,Very good experience and very good customer service,
FC Oxford,20510629,2026-03-24 20:00:00,100.0,10.0,"Was the stand out employee, can’t remember his name, had short curly hair, man, very on top of everything. Looked like a manager/supervisor",
FC Oxford,20511054,2026-03-25 11:30:00,100.0,10.0,"",
FC Oxford,20511054,2026-03-25 11:30:00,100.0,10.0,"Amazing experience, mainly due to Isaiah who looked after us amazingly",
FC Oxford,20511054,2026-03-25 11:30:00,100.0,10.0,"Excellent customer service, friendly and engaging. Very attentive and made us feel very welcome and will be returning due to Isaiah",
FC Oxford,20511054,2026-03-25 11:30:00,100.0,10.0,Isaiah,
FC Oxford,20512711,2026-03-25 18:00:00,100.0,10.0,"",
FC Oxford,20512711,2026-03-25 18:00:00,100.0,10.0,Jazz,
FC Oxford,20512711,2026-03-25 18:00:00,100.0,10.0,Thank you,
FC Oxford,20512711,2026-03-25 18:00:00,100.0,10.0,V impressive service,
FC Oxford,20512711,2026-03-25 18:00:00,100.0,10.0,V v good,
FC Oxford,20512776,2026-03-25 19:30:00,97.6,9.0,"",
FC Oxford,20512776,2026-03-25 19:30:00,97.6,9.0,Great,
FC Oxford,20512776,2026-03-25 19:30:00,97.6,9.0,Jas,
FC Oxford,20512776,2026-03-25 19:30:00,97.6,9.0,Super attentive,
FC Oxford,20512776,2026-03-25 19:30:00,97.6,9.0,Super helpful,
FC Oxford,20512777,2026-03-25 18:00:00,97.6,10.0,"",
FC Oxford,20512777,2026-03-25 18:00:00,97.6,10.0,Jasmine,
FC Oxford,20512777,2026-03-25 18:00:00,97.6,10.0,"Polite, kind and always watching out for what we need.",
FC Oxford,20512777,2026-03-25 18:00:00,97.6,10.0,Very fun,
FC Oxford,20512783,2026-03-25 18:00:00,82.9,9.0,"",
FC Oxford,20512783,2026-03-25 18:00:00,82.9,9.0,Great fun,
FC Oxford,20512783,2026-03-25 18:00:00,82.9,9.0,Jas,
FC Oxford,20512783,2026-03-25 18:00:00,82.9,9.0,N/A,
FC Oxford,20512783,2026-03-25 18:00:00,82.9,9.0,Super friendly and helpful!!,
FC Oxford,20512803,2026-03-25 18:00:00,90.2,10.0,"",
FC Oxford,20512803,2026-03-25 18:00:00,90.2,10.0,"Great… one of the best flight clubs I’ve been to. Nice venue, good food great team",
FC Oxford,20512803,2026-03-25 18:00:00,90.2,10.0,Jas,
FC Oxford,20512803,2026-03-25 18:00:00,90.2,10.0,"Jas was great… great service, very friendly",
FC Oxford,20512803,2026-03-25 18:00:00,90.2,10.0,"Really friendly, great service, was there when we neeeded it and good banter. Helped make the evening fun",
FC Oxford,20512806,2026-03-25 20:00:00,100.0,10.0,"",
FC Oxford,20512806,2026-03-25 20:00:00,100.0,10.0,"He was very attentive and kind, awesome service!",
FC Oxford,20512806,2026-03-25 20:00:00,100.0,10.0,Tom,
FC Oxford,20512806,2026-03-25 20:00:00,100.0,10.0,Tom was so amazing and everyone was attentive and great,
FC Oxford,20512824,2026-03-25 18:00:00,100.0,10.0,"",
FC Oxford,20512824,2026-03-25 18:00:00,100.0,10.0,A lovely time!,
FC Oxford,20512824,2026-03-25 18:00:00,100.0,10.0,Such a great experience! Tom and the team were great throughout. Felt very well looked after and the team had a blast. We’ll be back!,
FC Oxford,20512824,2026-03-25 18:00:00,100.0,10.0,"Super friendly, helpful, attentive and patient.",
FC Oxford,20512824,2026-03-25 18:00:00,100.0,10.0,Tom!,
FC Oxford,20513539,2026-03-25 18:30:00,97.2,10.0,"",
FC Oxford,20513539,2026-03-25 18:30:00,97.2,10.0,"Came for a few drinks and darts with friends. Staff were lovely and service was great, especially from Jas, so friendly and really made us feel welcome. Deffo recommend",
FC Oxford,20513539,2026-03-25 18:30:00,97.2,10.0,Jasmin,
FC Oxford,20513539,2026-03-25 18:30:00,97.2,10.0,"Jasmin, amazing service and conversatio also very inviting",
FC Oxford,20513583,2026-03-25 20:00:00,97.6,9.0,"",
FC Oxford,20513583,2026-03-25 20:00:00,97.6,9.0,Everyone was really nice our main server jasmine was really polite and was really accommodating will definitely come again and will recommend,
FC Oxford,20513583,2026-03-25 20:00:00,97.6,9.0,Jasmin,
FC Oxford,20513583,2026-03-25 20:00:00,97.6,9.0,They were really friendly and really added to our evening and set the vibe.,
FC Oxford,20513775,2026-03-25 23:30:00,100.0,10.0,"",
FC Oxford,20513775,2026-03-25 23:30:00,100.0,10.0,Justin,
FC Oxford,20513775,2026-03-25 23:30:00,100.0,10.0,Rest,
FC Oxford,20513775,2026-03-25 23:30:00,100.0,10.0,Yssh,
FC Oxford,20514188,2026-03-25 20:00:00,100.0,,Jas provided super great service would totally recommend!! Thank you,""
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,"",
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,Been before,
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,Great Atmosphere,
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,Millie,
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,Offered a great selection of non alcoholic beverages,
FC Oxford,20522864,2026-03-26 16:30:00,100.0,10.0,Very friendly made to feel welcome,
FC Oxford,20523890,2026-03-26 18:00:00,100.0,10.0,"",
FC Oxford,20523890,2026-03-26 18:00:00,100.0,10.0,"Always friendly and asking us what we needed, all round great service!",
FC Oxford,20523890,2026-03-26 18:00:00,100.0,10.0,Amazing games for the the family loved the atmosphere!,
FC Oxford,20523890,2026-03-26 18:00:00,100.0,10.0,Jas,
FC Oxford,20523911,2026-03-26 18:30:00,100.0,10.0,"",
FC Oxford,20523911,2026-03-26 18:30:00,100.0,10.0,Excellent!,
FC Oxford,20523926,2026-03-26 19:00:00,100.0,10.0,"",
FC Oxford,20523926,2026-03-26 19:00:00,100.0,10.0,"Carol, Justin, Stevie, Onyx",
FC Oxford,20523926,2026-03-26 19:00:00,100.0,10.0,Great night!,
FC Oxford,20523926,2026-03-26 19:00:00,100.0,10.0,Professional and friendly.,
FC Oxford,20524058,2026-03-26 19:30:00,100.0,10.0,"",
FC Oxford,20524058,2026-03-26 19:30:00,100.0,10.0,Added extra time and was easy to speak to,
