Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Area,Comments,Visit Summary,Answer,Visit Type,Visit Source,Feedback Category
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,Other special occasion,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,Search Engine,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,Team attentiveness,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,Brilliant game with friends and excellent service.,,10,Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,Jodie,,"",Guest Survey,Other,No
FC Cardiff,19793581,2026-01-31 17:30:00,100.0,10.0,Steve Beck,Made off menu 0% margaritas and provided amazing friendly service,,Yes,Guest Survey,Other,No
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Moderately important,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,Jodie,,"",Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,"Jodie was amazing, very warm and friendly service.",,10,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,Jodie was very friendly and gave amazing service.,,Yes,Guest Survey,Other,Yes
FC Cardiff,19793584,2026-01-31 18:30:00,100.0,10.0,Steve Beck,N/A,,"",Guest Survey,Other,Yes
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Adam,,"",Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Great afternoon with excellent service and music,,10,Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Loved it,,"",Guest Survey,Other,No
FC Cardiff,19793587,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Was extremely helpful and quick taking our orders and bringing them.  He checked allergies and advised us what was good!  Such a lovely guy.,,Yes,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Adam,,"",Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Excellent,,10,Guest Survey,Other,No
FC Cardiff,19793600,2026-01-31 17:00:00,100.0,10.0,Steve Beck,Excellent service.  Friendly and helpful,,Yes,Guest Survey,Other,No
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,Slightly important,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,Great drinks and atmosphere,,10,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,Helped me pick my drinks and was very friendly,,Yes,Guest Survey,Other,Yes
FC Cardiff,19793611,2026-01-30 18:00:00,100.0,10.0,Steve Beck,Jodie,,"",Guest Survey,Other,Yes
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,Adam Dalton,,"",Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,Great customer service really nice!,,Yes,Guest Survey,,No
FC Cardiff,19793619,2026-01-09 18:30:00,100.0,10.0,Steve Beck,Really good,,10,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,3,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,5,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Gaming,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,No,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Serving size,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Word of mouth,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,"",,Yes,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,Adam Dalton,,"",Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,He was very good and patient with the order.,,Yes,Guest Survey,,No
FC Cardiff,19793655,2026-01-10 18:30:00,88.9,8.0,Steve Beck,Staff were very welcoming.,,8,Guest Survey,,No
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,5,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,Birthday,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,Team friendliness,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,Word of mouth,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"",,Yes,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,Adam Dalton,,"",Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"Adam dalton was so helpful and made my experience a 10/10, please give this man a raise 🙌",,9,Guest Survey,,Yes
FC Cardiff,19793664,2026-01-23 18:30:00,97.8,9.0,Steve Beck,"Extremely helpful, very polite to me and my elderly parents. Made my experience a 10/10, would definitely come again",,Yes,Guest Survey,,Yes
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,Extremely important,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,Speed of service,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,Cerys and Hollie,,"",Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,fabulous game of darts with amazinf service,,10,Guest Survey,,No
FC Cardiff,19793957,2026-01-28 14:00:00,100.0,10.0,Steve Beck,fast and attentive service by server and bartender!,,Yes,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,5,,10,Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,Jodie,,"",Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,No,,"",Guest Survey,,No
FC Cardiff,19794121,2026-01-30 20:00:00,100.0,10.0,Steve Beck,Very pleasant happy person,,Yes,Guest Survey,,No
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"",,"Yes, but I'd like to know more",Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,Adam Dalton,,"",Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"Excellent service, friendly, knowledgeable, cannot fault customer service. Perfect and should be recognised for this.",,Yes,Guest Survey,,Yes
FC Cardiff,19794472,2026-01-31 14:30:00,100.0,10.0,Steve Beck,"Fabulous customer service, second to none",,10,Guest Survey,,Yes
FC Cardiff,19794578,2026-01-31 19:19:00,100.0,,Steve Beck,"","","",Social Review,Google,
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,Atmosphere,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,Brunch,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,I did share my feedback to a manager and hoped that he shared it with the staff.,,"",Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,Jemima,,"",Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,Previous visits,,Other,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,We booked a brunch to celebrate my daughter’s 21st birthday. The staff were fantastic and very attentive and due to me having an allergy provided me with an alternative to pizza which was really appreciated.I had also booked a table on the roof at terrace for when our time for brunch was over. I extended the time twice as we had such a lovely time.Our group sang happy birthday to my daughter and Jemima must have heard and brought over a brownie with a candle which was a present and unexpected surprise. We have visited many times before but yesterday was by far my favourite experience.,,10,Guest Survey,Reservation,Yes
FC Cardiff,19804079,2026-01-31 12:00:00,100.0,10.0,Steve Beck,Went over an beyond and the brownie with the candle was a lovely touch,,Yes,Guest Survey,Reservation,Yes
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,"Lovely gentleman called Adam took care of us, couldn’t fault the service, we were celebrating my daughters 21st birthday and he couldn’t have been more attentive. Thank you!",,Yes,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,lovely! great service and great drinks,,10,Guest Survey,,No
FC Cardiff,19804646,2026-01-31 21:30:00,100.0,10.0,Steve Beck,Think it was Adam,,"",Guest Survey,,No
FC Cardiff,19805129,2026-02-01 11:16:00,80.0,,Steve Beck,Great cocktails (average price of about £12 so spend depends on how long you stay). It did get very noisy as it got busy.,"","",Social Review,Google,
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,Adam Dalton,,"",Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,Fun and exciting!,,10,Guest Survey,,Yes
FC Cardiff,19805946,2026-01-31 19:00:00,100.0,10.0,Steve Beck,So lovely and welcoming! Such a nice refresh to be treated by someone so smiley,,Yes,Guest Survey,,Yes
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,Bar,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,Cleanliness,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,Friend or colleague recommendation,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,Social Media,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,Adam,,"",Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"Extremely clean venue, it was nice to see the attention to detail.",,10,Guest Survey,Other,No
FC Cardiff,19806176,2026-02-01 13:00:00,100.0,10.0,Steve Beck,"Their service was impeccable, a great laugh and a joy to have around in the venue.",,Yes,Guest Survey,Other,No
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,Birthday,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,Ease of booking,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,Cerys,,"",Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,Great fun and great service,,10,Guest Survey,Other,Yes
FC Cardiff,19814082,2026-02-01 14:30:00,100.0,10.0,Steve Beck,Lovely girl,,Yes,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,5,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,I'm not sure what that is,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,I've been before,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,No,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,Small group (1-32 guests),Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,Team friendliness,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,Word of mouth,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,"",,Yes,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,Great atmosphere to catch up and have food and drinks with friends,,10,Guest Survey,Other,Yes
FC Cardiff,19814084,2026-02-01 14:00:00,100.0,10.0,Steve Beck,Will and Forrest gave exceptional floor service and Corey at reception was so helpful,,Yes,Guest Survey,Other,Yes
